,Time,Fog node,Device,Long,Lat,Cost,TimeSec,TimeMin
8996,2014-02-01 14:03:51.250692,13.0,283,41.8595450592289,12.374752720539,34.3849752,50631,843
8997,2014-02-01 14:03:52.786025,7.0,282,41.9048936127449,12.478000017900698,18.35726375,50632,843
8998,2014-02-01 14:03:57.406578,3.0,185,41.8848,12.515,40.279806111111114,50637,843
8999,2014-02-01 14:04:04.998654,13.0,283,41.8577989964828,12.3762090629798,136.662299,50644,844
9000,2014-02-01 14:04:08.134311,7.0,282,41.9048936127449,12.478000017900698,24.727317,50648,844
9001,2014-02-01 14:04:12.165884,3.0,185,41.8848,12.515,33.18653855555556,50652,844
9002,2014-02-01 14:04:19.950142,13.0,283,41.8547518730182,12.3774469250578,46.81189375,50659,844
9003,2014-02-01 14:04:22.735831,7.0,282,41.9048936127449,12.478000017900698,42.87395,50662,844
9004,2014-02-01 14:04:27.148303,3.0,185,41.8836,12.5146,7.638025888888889,50667,844
9005,2014-02-01 14:04:36.352122,13.0,283,41.8514686613981,12.3786669767501,175.952926,50676,844
9006,2014-02-01 14:04:38.738978,7.0,282,41.9048936127449,12.478000017900698,40.10243944444444,50678,844
9007,2014-02-01 14:04:42.159532,3.0,185,41.8825,12.5142,7.9604638888888894,50682,844
9008,2014-02-01 14:04:50.351186,13.0,283,41.848485867109204,12.380122150021801,135.916017,50690,844
9009,2014-02-01 14:04:53.036021,7.0,282,41.9048936127449,12.478000017900698,48.352622857142855,50693,844
9010,2014-02-01 14:04:57.229430,3.0,185,41.8821,12.5133,33.825980444444454,50697,844
9011,2014-02-01 14:05:05.898512,13.0,283,41.8452065619364,12.381481408464301,13.529155333333334,50705,845
9012,2014-02-01 14:05:07.948766,7.0,282,41.9048936127449,12.478000017900698,60.25311822222222,50707,845
9013,2014-02-01 14:05:19.914715,13.0,283,41.842006897272704,12.3828038097305,30.404920750000002,50719,845
9014,2014-02-01 14:05:20.393293,3.0,185,41.8813,12.5143,10.141399111111111,50720,845
9015,2014-02-01 14:05:22.364584,7.0,282,41.9048936127449,12.478000017900698,35.245773375,50722,845
9016,2014-02-01 14:05:30.883523,3.0,185,41.8804,12.5156,5.2417968888888895,50730,845
9017,2014-02-01 14:05:30.884197,3.0,185,41.8804,12.5156,6.785933555555555,50730,845
9018,2014-02-01 14:05:34.725414,3.0,185,41.8804,12.5156,6.595244555555556,50734,845
9019,2014-02-01 14:05:35.329919,13.0,283,41.8389260301376,12.3839314267976,49.192354,50735,845
9020,2014-02-01 14:05:37.350712,7.0,282,41.9048936127449,12.478000017900698,18.10000733333333,50737,845
9021,2014-02-01 14:05:50.026273,3.0,185,41.8804,12.5155,26.745337555555558,50750,845
9022,2014-02-01 14:05:51.924215,13.0,283,41.83581217687421,12.3849384116534,16.240018666666668,50751,845
9023,2014-02-01 14:05:52.737909,7.0,282,41.9048990591799,12.4779529686601,21.30717511111111,50752,845
9024,2014-02-01 14:06:05.001281,2.0,185,41.8799,12.5162,13.528743,50765,846
9025,2014-02-01 14:06:05.001281,3.0,185,41.8799,12.5162,32.4194375,50765,846
9026,2014-02-01 14:06:06.026256,13.0,283,41.8327461146976,12.3857521217197,32.54309,50766,846
9027,2014-02-01 14:06:08.297572,7.0,282,41.9048560817127,12.4779386090516,20.578322,50768,846
9028,2014-02-01 14:06:19.914795,13.0,283,41.8297146888808,12.386589505307699,18.3059626,50779,846
9029,2014-02-01 14:06:20.000502,2.0,185,41.8784,12.518,22.896910555555554,50780,846
9030,2014-02-01 14:06:23.812111,7.0,282,41.90485606275389,12.477938608208001,48.67005775,50783,846
9031,2014-02-01 14:06:34.946362,13.0,283,41.8269790418229,12.387543390509201,28.5234515,50794,846
9032,2014-02-01 14:06:35.007126,2.0,185,41.877,12.5198,36.68641533333333,50795,846
9033,2014-02-01 14:06:37.367061,7.0,282,41.9048611066432,12.477932983269401,56.469505625000004,50797,846
9034,2014-02-01 14:06:49.971124,2.0,185,41.8764,12.5195,15.886775666666669,50809,846
9035,2014-02-01 14:06:51.245421,13.0,283,41.8241907246713,12.38848769649,54.044757,50811,846
9036,2014-02-01 14:06:52.741690,7.0,282,41.9048610976043,12.4779329616608,57.282545285714285,50812,846
9037,2014-02-01 14:07:04.995120,2.0,185,41.8764,12.5176,38.49891888888889,50824,847
9038,2014-02-01 14:07:05.004785,11.0,283,41.8219838248475,12.389143649102301,31.493860500000004,50825,847
9039,2014-02-01 14:07:08.248727,7.0,282,41.9048610413761,12.477934116075598,38.44849657142857,50828,847
9040,2014-02-01 14:07:19.988371,2.0,185,41.8764,12.5168,17.471451777777776,50839,847
9041,2014-02-01 14:07:21.047984,11.0,283,41.8199418649629,12.389123970637698,49.15808233333332,50841,847
9042,2014-02-01 14:07:22.820805,7.0,282,41.9048592988218,12.477947572709699,45.454463285714276,50842,847
9043,2014-02-01 14:07:34.759439,2.0,185,41.8758,12.5148,36.48187,50854,847
9044,2014-02-01 14:07:34.759439,3.0,185,41.8758,12.5148,29.841700600000003,50854,847
9045,2014-02-01 14:07:34.959225,11.0,283,41.8184343615507,12.3870661439644,86.6777016,50854,847
9046,2014-02-01 14:07:37.637088,7.0,282,41.9048483074959,12.478201824059598,52.36512166666667,50857,847
9047,2014-02-01 14:07:49.809254,3.0,185,41.8747,12.5124,40.2858454,50869,847
9048,2014-02-01 14:07:50.343033,11.0,283,41.818061654825705,12.382870592321801,39.8414455,50870,847
9049,2014-02-01 14:07:52.659948,7.0,282,41.904827440713504,12.4783152398137,41.541891375,50872,847
9050,2014-02-01 14:08:05.026570,3.0,185,41.8745,12.5119,8.297562333333335,50885,848
9051,2014-02-01 14:08:07.118088,11.0,283,41.8176470934971,12.3780452308057,83.03586,50887,848
9052,2014-02-01 14:08:08.049153,7.0,282,41.9048344629862,12.4783042174244,36.757115857142864,50888,848
9053,2014-02-01 14:08:20.029050,3.0,185,41.8745,12.5119,37.77886622222222,50900,848
9054,2014-02-01 14:08:22.431592,7.0,282,41.9048382639235,12.478302337073,21.426056000000003,50902,848
9055,2014-02-01 14:08:35.001845,3.0,185,41.8745,12.5119,24.120600222222222,50915,848
9056,2014-02-01 14:08:37.387665,7.0,282,41.9048405099598,12.478300524193699,95.85252325,50917,848
9057,2014-02-01 14:08:49.834079,3.0,185,41.8745,12.5119,23.14014988888889,50929,848
9058,2014-02-01 14:09:05.032772,3.0,185,41.874,12.5115,12.706269555555554,50945,849
9059,2014-02-01 14:09:07.668120,7.0,282,41.904956064291206,12.4782762946515,84.78739399999999,50947,849
9060,2014-02-01 14:09:19.971396,3.0,185,41.874,12.5116,9.861838111111114,50959,849
9061,2014-02-01 14:09:22.884248,7.0,282,41.9049491283451,12.4783031804891,33.610673750000004,50962,849
9062,2014-02-01 14:09:34.977257,3.0,185,41.8739,12.5116,11.306854666666668,50974,849
9063,2014-02-01 14:09:37.729318,7.0,282,41.90491708805779,12.478346343527699,36.74371299999999,50977,849
9064,2014-02-01 14:09:49.751525,3.0,185,41.8731,12.512,10.096392888888888,50989,849
9065,2014-02-01 14:09:52.935040,7.0,282,41.904901679096106,12.478375310424099,17.783828,50992,849
9066,2014-02-01 14:10:04.719762,3.0,185,41.871,12.5131,29.83656977777778,51004,850
9067,2014-02-01 14:10:08.081935,7.0,282,41.9048811114343,12.478442801445901,17.387224666666665,51008,850
9068,2014-02-01 14:10:22.369604,2.0,185,41.8697,12.5141,7.31755925,51022,850
9069,2014-02-01 14:10:22.369604,3.0,185,41.8697,12.5141,13.388857000000002,51022,850
9070,2014-02-01 14:10:22.380658,7.0,282,41.9048933035277,12.4784436536821,23.819144999999995,51022,850
9071,2014-02-01 14:10:33.595287,2.0,185,41.8696,12.5147,6.352906,51033,850
9072,2014-02-01 14:10:33.595962,2.0,185,41.8696,12.5147,4.6081652,51033,850
9073,2014-02-01 14:10:37.371550,7.0,282,41.9048580824289,12.4784120684661,83.42371750000001,51037,850
9074,2014-02-01 14:10:37.687719,2.0,185,41.8696,12.5147,5.734466500000002,51037,850
9075,2014-02-01 14:10:52.951964,7.0,282,41.904861038027,12.478419347012801,43.03366877777778,51052,850
9076,2014-02-01 14:11:07.667608,7.0,282,41.9048793015369,12.4784542183435,45.60538844444445,51067,851
9077,2014-02-01 14:11:22.661851,7.0,282,41.9049133968601,12.4784629897941,41.44868044444444,51082,851
9078,2014-02-01 14:11:37.679534,7.0,282,41.9049168412123,12.4784603054495,39.52827812500001,51097,851
9079,2014-02-01 14:11:52.662406,7.0,282,41.9048922824732,12.4784911976379,29.297186714285715,51112,851
9080,2014-02-01 14:12:07.770711,7.0,282,41.9048913392405,12.4785123708092,26.239650333333334,51127,852
9081,2014-02-01 14:12:22.330673,7.0,282,41.904921164892706,12.478518184079098,38.117114599999994,51142,852
9082,2014-02-01 14:12:37.370470,7.0,282,41.904959574472706,12.4785252658286,106.5475968,51157,852
9083,2014-02-01 14:12:52.703990,7.0,282,41.904918040306704,12.478566616656,171.42947900000001,51172,852
9084,2014-02-01 14:13:07.953717,7.0,282,41.9048498931493,12.4786611328793,30.920964999999995,51187,853
9085,2014-02-01 14:13:22.924674,7.0,282,41.90476668822021,12.4787041909057,27.825289999999995,51202,853
9086,2014-02-01 14:13:37.822684,7.0,282,41.904678662447296,12.478856970955,24.088154833333334,51217,853
9087,2014-02-01 14:13:52.441750,7.0,282,41.9046965518844,12.478780965176599,100.2824315,51232,853
9088,2014-02-01 14:14:07.670262,7.0,282,41.90467104692,12.478779388222401,15.896180000000001,51247,854
9089,2014-02-01 14:14:22.542836,7.0,282,41.904609517340795,12.478790076977802,12.390029500000002,51262,854
9090,2014-02-01 14:14:37.524537,7.0,282,41.904603972595204,12.478833868223902,31.082540599999998,51277,854
9091,2014-02-01 14:14:52.737414,7.0,282,41.9045602948693,12.4789042323439,105.75258299999999,51292,854
9092,2014-02-01 14:15:07.680822,7.0,282,41.904552326076896,12.478884786699801,127.287702,51307,855
9093,2014-02-01 14:15:22.707245,7.0,282,41.9046749168906,12.4785071185854,31.868454333333336,51322,855
9094,2014-02-01 14:15:37.376679,7.0,282,41.9048600928016,12.4767968357061,53.808899,51337,855
9095,2014-02-01 14:15:38.243755,7.0,282,41.904892134067005,12.476439298160301,24.778874999999996,51338,855
9096,2014-02-01 14:15:52.379955,7.0,282,41.9049155294417,12.4761016202371,14.2733875,51352,855
9097,2014-02-01 14:16:07.678627,7.0,282,41.9049456750975,12.4755270001051,36.9092564,51367,856
9098,2014-02-01 14:16:23.439494,7.0,282,41.9050025864604,12.4745870966221,18.127361,51383,856
9099,2014-02-01 14:16:37.670260,7.0,282,41.905072419297106,12.4735553150464,19.4934475,51397,856
9100,2014-02-01 14:16:52.885449,7.0,282,41.9051660907475,12.4721951972175,39.996015799999995,51412,856
9101,2014-02-01 14:17:08.677951,7.0,282,41.9055090646254,12.4709805998646,253.7136281666667,51428,857
9102,2014-02-01 14:17:35.776508,8.0,282,41.9060374037965,12.470282492916699,25.82177788888889,51455,857
9103,2014-02-01 14:17:35.777275,8.0,282,41.9060374037965,12.470282492916699,19.162808333333334,51455,857
9104,2014-02-01 14:17:37.069094,8.0,282,41.9060374037965,12.470282492916699,19.07651922222222,51457,857
9105,2014-02-01 14:17:48.826106,8.0,282,41.906020579328796,12.4702445900114,9.952275999999998,51468,857
9106,2014-02-01 14:17:48.826798,8.0,282,41.906020579328796,12.4702445900114,10.34993957142857,51468,857
9107,2014-02-01 14:17:50.041144,8.0,282,41.906020579328796,12.4702445900114,10.323745142857144,51470,857
9108,2014-02-01 14:18:05.335531,8.0,282,41.906020579328796,12.4702445900114,6.221105875,51485,858
9109,2014-02-01 14:18:20.332418,8.0,282,41.9058643356248,12.469857932824302,38.918615777777774,51500,858
9110,2014-02-01 14:18:35.405939,8.0,282,41.9055590943881,12.4688892524405,26.74183377777778,51515,858
9111,2014-02-01 14:18:58.667971,8.0,282,41.9053697011195,12.4679949608835,19.57589511111111,51538,858
9112,2014-02-01 14:19:05.031255,8.0,282,41.90558169075,12.4664667849198,17.740326749999998,51545,859
9113,2014-02-01 14:19:20.092730,8.0,282,41.9055932832189,12.466445717939598,23.97051877777778,51560,859
9114,2014-02-01 14:19:35.172138,8.0,282,41.9055932832189,12.466445717939598,47.168918999999995,51575,859
9115,2014-02-01 14:19:50.042418,8.0,282,41.9055932832189,12.466445717939598,31.304247125,51590,859
9116,2014-02-01 14:20:06.235323,8.0,282,41.905576357422206,12.4660388076618,18.598985000000003,51606,860
9117,2014-02-01 14:20:22.811606,8.0,282,41.9056865764843,12.464092458076902,25.193881555555556,51622,860
9118,2014-02-01 14:20:35.030972,8.0,282,41.905825061575705,12.462665895183198,20.77830477777778,51635,860
9119,2014-02-01 14:20:50.034486,8.0,282,41.9053648286108,12.462070496798699,19.71761955555555,51650,860
9120,2014-02-01 14:21:05.340234,8.0,282,41.904643859295,12.4619673713869,40.12421944444445,51665,861
9121,2014-02-01 14:21:20.001705,8.0,282,41.9039017579069,12.4620088588435,34.677673111111105,51680,861
9122,2014-02-01 14:21:35.030841,8.0,282,41.903265847265395,12.461977381544099,20.94341514285714,51695,861
9123,2014-02-01 14:21:50.315178,8.0,282,41.9031791494117,12.460993094498999,12.201247833333333,51710,861
9124,2014-02-01 14:22:05.334677,8.0,282,41.903231901229795,12.4609892675842,22.235425777777778,51725,862
9125,2014-02-01 14:22:20.333105,8.0,282,41.903231901229795,12.4609892675842,49.07816688888889,51740,862
9126,2014-02-01 14:22:35.035984,8.0,282,41.903231901229795,12.4609892675842,39.780311999999995,51755,862
9127,2014-02-01 14:22:50.035988,8.0,282,41.9033746931591,12.4609568176767,22.223421285714284,51770,862
9128,2014-02-01 14:23:05.403803,8.0,282,41.9039508632245,12.4610528471249,11.089831888888888,51785,863
9129,2014-02-01 14:23:20.036295,8.0,282,41.9046939668727,12.4610617559654,23.03258755555556,51800,863
9130,2014-02-01 14:23:35.037724,8.0,282,41.9046054566586,12.462115771119,19.94937088888889,51815,863
9131,2014-02-01 14:23:50.304039,8.0,282,41.9042679000869,12.463082795423801,42.24638866666666,51830,863
9132,2014-02-01 14:24:05.290335,8.0,282,41.9042679000869,12.463082795423801,27.68206766666667,51845,864
9133,2014-02-01 14:24:20.031513,8.0,282,41.905164300521704,12.463390633273402,23.130717333333333,51860,864
9134,2014-02-01 14:24:35.257419,8.0,282,41.9056069911065,12.4634440367442,18.857046,51875,864
9135,2014-02-01 14:24:50.114521,8.0,282,41.9056069911065,12.4634440367442,55.29322416666667,51890,864
9136,2014-02-01 14:25:05.492166,8.0,282,41.9058152644775,12.464660272775301,69.27549016666667,51905,865
9137,2014-02-01 14:25:20.700558,8.0,282,41.9056215594079,12.465844996896601,27.926259333333334,51920,865
9138,2014-02-01 14:25:40.860854,8.0,282,41.9056215594079,12.465844996896601,37.556124374999996,51940,865
9139,2014-02-01 14:25:50.602345,8.0,282,41.9056215594079,12.465844996896601,23.55151077777778,51950,865
9140,2014-02-01 14:26:16.285749,8.0,282,41.9055982618464,12.465950497502599,15.413464222222224,51976,866
9141,2014-02-01 14:26:20.016135,8.0,282,41.905499226908496,12.4674958454401,52.365344375,51980,866
9142,2014-02-01 14:26:36.707004,8.0,282,41.90559503014371,12.469265130165802,37.659268555555556,51996,866
9143,2014-02-01 14:26:50.036131,8.0,282,41.9058265848106,12.470720361661,31.815789555555554,52010,866
9144,2014-02-01 14:27:06.283732,7.0,282,41.9051162054832,12.471618505489301,19.247920399999998,52026,867
9145,2014-02-01 14:27:06.283732,8.0,282,41.9051162054832,12.471618505489301,36.6292915,52026,867
9146,2014-02-01 14:27:20.330119,7.0,282,41.9050197727549,12.4734628045504,14.341223833333332,52040,867
9147,2014-02-01 14:27:35.355206,7.0,282,41.9049400837938,12.474617671840301,22.485132375,52055,867
9148,2014-02-01 14:27:50.334893,7.0,282,41.9047321237289,12.4753550368894,18.431820666666667,52070,867
9149,2014-02-01 14:28:05.054919,7.0,282,41.9044145116564,12.4753420178582,14.201159777777779,52085,868
9150,2014-02-01 14:28:20.345808,7.0,282,41.903470348544396,12.4750884063639,36.7367775,52100,868
9151,2014-02-01 14:28:35.329425,7.0,282,41.9030793940397,12.4745652900132,26.73131475,52115,868
9152,2014-02-01 14:28:51.107198,7.0,282,41.903330123955,12.4740835569466,60.22107783333333,52131,868
9153,2014-02-01 14:29:05.343792,7.0,282,41.9037825368856,12.474308141674301,60.996046166666666,52145,869
9154,2014-02-01 14:29:20.344582,7.0,282,41.9038406618785,12.4743587536454,81.7035635,52160,869
9155,2014-02-01 14:29:35.009568,7.0,282,41.9038406618785,12.4743587536454,54.882952,52175,869
9156,2014-02-01 14:29:50.384234,7.0,282,41.9038406618785,12.4743587536454,44.61318033333333,52190,869
9157,2014-02-01 14:30:05.030982,7.0,282,41.9038406618785,12.4743587536454,46.673870666666666,52205,870
9158,2014-02-01 14:30:20.403496,7.0,282,41.9038406618785,12.4743587536454,69.66670466666666,52220,870
9159,2014-02-01 14:30:35.335324,7.0,282,41.9038406618785,12.4743587536454,51.22743166666667,52235,870
9160,2014-02-01 14:30:50.345139,7.0,282,41.9038406618785,12.4743587536454,35.0933555,52250,870
9161,2014-02-01 14:31:05.952408,7.0,282,41.9038406618785,12.4743587536454,23.505261,52265,871
9162,2014-02-01 14:31:21.441779,7.0,282,41.9038406618785,12.4743587536454,21.66112275,52281,871
9163,2014-02-01 14:31:35.902517,7.0,282,41.9047112272206,12.4749835739587,54.317074333333345,52295,871
9164,2014-02-01 14:31:50.411535,7.0,282,41.9048575606172,12.476692797004098,21.122768750000002,52310,871
9165,2014-02-01 14:32:05.075504,7.0,282,41.9047711184453,12.478094211686802,38.04096775,52325,872
9166,2014-02-01 14:32:09.592296,7.0,282,41.9047711184453,12.478094211686802,50.70541514285714,52329,872
9167,2014-02-01 14:32:20.729469,7.0,282,41.9047711184453,12.478094211686802,68.134984,52340,872
9168,2014-02-01 14:32:35.458649,7.0,282,41.9046228839894,12.478125472170401,50.250026833333344,52355,872
9169,2014-02-01 14:33:05.054042,7.0,282,41.903817497525104,12.4767436630055,78.16293875,52385,873
9170,2014-02-01 14:33:17.533819,7.0,282,41.9047711184453,12.478094211686802,50.28914119999998,52397,873
9171,2014-02-01 14:33:20.255741,7.0,282,41.903778332360396,12.4765795197091,2.364002,52400,873
9172,2014-02-01 14:33:35.343844,7.0,282,41.903778332360396,12.4765795197091,35.26047166666667,52415,873
9173,2014-02-01 14:33:50.325889,7.0,282,41.903778332360396,12.4765795197091,20.690426666666667,52430,873
9174,2014-02-01 14:34:05.028422,7.0,282,41.903778332360396,12.4765795197091,43.04179583333334,52445,874
9175,2014-02-01 14:34:20.110177,7.0,282,41.903778332360396,12.4765795197091,53.759332750000006,52460,874
9176,2014-02-01 14:34:35.350277,7.0,282,41.903778332360396,12.4765795197091,61.748559166666666,52475,874
9177,2014-02-01 14:34:50.338925,7.0,282,41.9036693322953,12.476644337622302,57.42158071428571,52490,874
9178,2014-02-01 14:35:05.078236,7.0,282,41.9036693322953,12.476644337622302,59.03979219999999,52505,875
9179,2014-02-01 14:35:20.343240,7.0,282,41.9036693322953,12.476644337622302,34.1065435,52520,875
9180,2014-02-01 14:35:35.354860,7.0,282,41.9036693322953,12.476644337622302,52.97179,52535,875
9181,2014-02-01 14:35:51.644629,11.0,250,41.7804338103296,12.4032126755331,69.12303414285715,52551,875
9182,2014-02-01 14:35:52.168347,7.0,282,41.9036693322953,12.476644337622302,30.076138000000004,52552,875
9183,2014-02-01 14:36:05.643950,7.0,282,41.9036693322953,12.476644337622302,35.028861285714285,52565,876
9184,2014-02-01 14:36:07.532558,11.0,250,41.78220831919629,12.405512326061801,48.567306,52567,876
9185,2014-02-01 14:36:20.369159,7.0,282,41.9036693322953,12.476644337622302,17.327588428571428,52580,876
9186,2014-02-01 14:36:21.879738,11.0,250,41.7838638989781,12.4076791984585,87.764141,52581,876
9187,2014-02-01 14:36:35.346451,7.0,282,41.9036693322953,12.476644337622302,60.9568385,52595,876
9188,2014-02-01 14:36:36.910927,11.0,250,41.7852693335016,12.4099769971186,42.5037276,52596,876
9189,2014-02-01 14:36:50.356872,7.0,282,41.9036693322953,12.476644337622302,16.394606749999998,52610,876
9190,2014-02-01 14:36:53.020353,11.0,250,41.7861442172213,12.412808095124399,57.70305660000001,52613,876
9191,2014-02-01 14:37:05.649671,7.0,282,41.9036693322953,12.476644337622302,16.91047266666667,52625,877
9192,2014-02-01 14:37:06.638932,11.0,250,41.786340300770796,12.415758663779199,38.47603766666667,52626,877
9193,2014-02-01 14:37:20.362199,7.0,282,41.9036693322953,12.476644337622302,12.442272874999997,52640,877
9194,2014-02-01 14:37:23.448558,11.0,250,41.786337228220894,12.4187571303811,35.4603865,52643,877
9195,2014-02-01 14:37:35.514478,7.0,282,41.903540328425606,12.4768850028355,17.90819622222222,52655,877
9196,2014-02-01 14:37:36.543918,11.0,250,41.786768779429,12.421464760727902,33.76598666666667,52656,877
9197,2014-02-01 14:37:50.526642,7.0,282,41.903540328425606,12.4768850028355,96.985952,52670,877
9198,2014-02-01 14:37:51.976046,11.0,250,41.7877517828301,12.4239730229969,26.80683,52671,877
9199,2014-02-01 14:38:05.726377,7.0,282,41.9035588871841,12.4768969450835,46.77238400000001,52685,878
9200,2014-02-01 14:38:06.574959,11.0,250,41.7892041117994,12.4262752990699,28.28529233333333,52686,878
9201,2014-02-01 14:38:22.259457,11.0,250,41.791164579316,12.4291284824158,37.11782214285715,52702,878
9202,2014-02-01 14:38:24.099534,7.0,282,41.90358935126321,12.476925253521,41.39942722222222,52704,878
9203,2014-02-01 14:38:35.396019,7.0,282,41.9037718661875,12.4774781185909,38.44252511111112,52715,878
9204,2014-02-01 14:38:36.992450,11.0,250,41.7930997004876,12.4319945652947,31.034483000000005,52716,878
9205,2014-02-01 14:38:50.347522,7.0,282,41.903625143974295,12.4779301561969,65.87211066666667,52730,878
9206,2014-02-01 14:38:51.983936,11.0,250,41.79520866542121,12.435117234055,37.486542375,52731,878
9207,2014-02-01 14:39:05.011218,7.0,282,41.9033122466274,12.4778271301796,43.76067614285714,52745,879
9208,2014-02-01 14:39:06.625131,11.0,250,41.7972010827632,12.4380374409618,53.65492,52746,879
9209,2014-02-01 14:39:20.042286,7.0,282,41.902994462908,12.477784319071699,38.61573233333334,52760,879
9210,2014-02-01 14:39:22.862988,11.0,250,41.798771690230105,12.440377989767999,38.222194142857134,52762,879
9211,2014-02-01 14:39:35.350331,7.0,282,41.9026513477639,12.4777323637392,27.911726666666667,52775,879
9212,2014-02-01 14:39:36.573867,11.0,250,41.800039390135005,12.4422741528016,32.419415,52776,879
9213,2014-02-01 14:39:50.043675,7.0,282,41.9024431832077,12.478526143993301,24.86302257142857,52790,879
9214,2014-02-01 14:39:51.615251,11.0,250,41.8014023232479,12.4442450401548,39.141940285714284,52791,879
9215,2014-02-01 14:40:05.357401,7.0,282,41.9023363019976,12.4799235109479,67.103685,52805,880
9216,2014-02-01 14:40:06.555193,11.0,250,41.8027069586654,12.446524203982401,17.401699222222224,52806,880
9217,2014-02-01 14:40:22.166437,11.0,250,41.801887251821704,12.446682256536802,35.6765925,52822,880
9218,2014-02-01 14:40:22.722591,7.0,282,41.901507666091,12.480505470212199,34.08502000000001,52822,880
9219,2014-02-01 14:40:35.344801,7.0,282,41.902023117457105,12.4823112871864,20.123969875,52835,880
9220,2014-02-01 14:40:36.573550,11.0,250,41.8022117372666,12.4440261089481,28.228262888888892,52836,880
9221,2014-02-01 14:40:50.044829,7.0,282,41.9027427499227,12.4848523819261,37.18364962500001,52850,880
9222,2014-02-01 14:40:52.683695,11.0,250,41.8026476719616,12.4403062643536,36.1947455,52852,880
9223,2014-02-01 14:41:17.707468,11.0,250,41.8035911381791,12.4334855561288,33.29434885714286,52877,881
9224,2014-02-01 14:41:17.708058,11.0,250,41.8035911381791,12.4334855561288,31.416671666666662,52877,881
9225,2014-02-01 14:41:21.309906,11.0,250,41.8037665238347,12.4327777751298,38.75811016666667,52881,881
9226,2014-02-01 14:41:36.421260,11.0,250,41.8048839770316,12.429214212022199,39.66530766666667,52896,881
9227,2014-02-01 14:41:51.542021,11.0,250,41.806116914833495,12.4256100826069,22.395523,52911,881
9228,2014-02-01 14:42:07.153763,11.0,250,41.8073534759742,12.4217244122766,36.69090414285714,52927,882
9229,2014-02-01 14:42:22.802906,11.0,250,41.808021105806205,12.417630840929899,26.465821714285717,52942,882
9230,2014-02-01 14:42:36.353248,11.0,250,41.808599085674,12.4135633990254,24.347480285714287,52956,882
9231,2014-02-01 14:42:51.851386,11.0,250,41.8091678880724,12.409516161575699,12.722774666666666,52971,882
9232,2014-02-01 14:43:06.701307,11.0,250,41.809801278673,12.406017262410002,7.2493268,52986,883
9233,2014-02-01 14:43:21.838994,11.0,250,41.8105265448902,12.4028239626199,18.44546275,53001,883
9234,2014-02-01 14:43:36.762644,11.0,250,41.8117284047324,12.3992985996347,73.04174957142857,53016,883
9235,2014-02-01 14:43:51.331038,11.0,250,41.813435666856705,12.3959729017115,64.5340784,53031,883
9236,2014-02-01 14:44:06.358466,11.0,250,41.81512107980971,12.393784703360698,46.55989411111111,53046,884
9237,2014-02-01 14:44:21.308522,11.0,250,41.8167708744091,12.392277910180399,21.96500685714286,53061,884
9238,2014-02-01 14:44:36.857967,11.0,250,41.8190246442514,12.390875839749501,46.403185799999996,53076,884
9239,2014-02-01 14:44:54.136636,11.0,250,41.8212337022769,12.3900433275419,65.5079825,53094,884
9240,2014-02-01 14:45:06.340370,11.0,250,41.8227021220238,12.389607061076601,40.94181271428572,53106,885
9241,2014-02-01 14:45:26.432081,11.0,250,41.823360773154704,12.390296655555598,27.0565252,53126,885
9242,2014-02-01 14:45:36.333991,11.0,250,41.822858274957795,12.3903402313575,26.415387000000003,53136,885
9243,2014-02-01 14:45:51.977862,11.0,250,41.822773568493204,12.3895209269386,37.27807633333334,53151,885
9244,2014-02-01 14:46:07.035218,11.0,250,41.8235097086667,12.387523144402799,6.2312985,53167,886
9245,2014-02-01 14:46:21.333110,11.0,250,41.823458513059705,12.3887230397121,88.7040455,53181,886
9246,2014-02-01 14:46:37.049306,11.0,250,41.821090057015,12.3894179617226,41.62865333333334,53197,886
9247,2014-02-01 14:46:52.187121,11.0,250,41.8188798423214,12.3879769765981,120.3526615,53212,886
9248,2014-02-01 14:47:06.929893,11.0,250,41.818138617139795,12.3841708334595,29.417143499999998,53226,887
9249,2014-02-01 14:47:21.661275,11.0,250,41.817714425035895,12.3800122888694,58.69521233333334,53241,887
9250,2014-02-01 14:47:36.322812,11.0,250,41.8171760117763,12.3759955685337,40.39213,53256,887
9251,2014-02-01 14:47:36.322812,13.0,250,41.8171760117763,12.3759955685337,49.704162333333336,53256,887
9252,2014-02-01 14:47:51.770443,13.0,250,41.816743233928705,12.3716146663438,77.34705133333334,53271,887
9253,2014-02-01 14:48:06.653424,13.0,250,41.8163076694761,12.3668062680586,61.60798333333333,53286,888
9254,2014-02-01 14:48:21.355134,13.0,250,41.8158549681064,12.3617084859743,78.27565899999998,53301,888
9255,2014-02-01 14:48:52.805050,13.0,250,41.814972521992296,12.351424535148,142.37884,53332,888
9256,2014-02-01 14:48:55.912847,13.0,250,41.8148799934316,12.350399318949,105.879593,53335,888
9257,2014-02-01 14:49:25.930258,13.0,250,41.813957286016205,12.340560704129901,81.23374333333334,53365,889
9258,2014-02-01 14:49:40.584397,13.0,250,41.813548312417105,12.336046374188399,70.51674,53380,889
9259,2014-02-01 14:49:55.610042,13.0,250,41.8131282016762,12.331394381326099,82.79840300000002,53395,889
9260,2014-02-01 14:50:11.491217,13.0,250,41.8127172217883,12.3267539151389,62.99940674999999,53411,890
9261,2014-02-01 14:50:25.587319,13.0,250,41.8122780802691,12.3219317474682,53.7476228,53425,890
